activityID,personSubjID,personObjID,action,details,placeID
1934,14322.0,,became,"the base from which all Hamburg subcamps were administered under the central leadership of SS-Obersturmbannführer Karl Wiedemann (September 1944–February 1945), followed by his successor SS-Obersturmbannführer Arnold Strippel.",991
1935,8907.0,,were,"also Hungarian Jews in the camp, as well as Serbian and Czech prisoners.",991
1936,15744.0,,was,SS-Hauptsturmführer Wilhelm Weber.,991
1937,5317.0,,recruited,to perform sentry duties within the camp.,991
1938,6924.0,,was,in charge of the Spaldingstrasse infirmary.,991
1939,8907.0,,was,"André Van Steenberghen, a Belgian prisoner.",991
1940,14125.0,,was,"André Van Steenberghen, a Belgian prisoner.",991
1941,7769.0,,estimated,that at least 800 inmates died in the camp.,991
1942,3102.0,,estimated,"that at least 528 deaths were registered in Spaldingstrasse by the end of December 1944, although the exact number of deaths is unknown.",991
1943,15031.0,,admitted,"to the subcamp Langenhorn (Ochsenzoll) on March 25, 1945.",993
1944,,13181.0,replaced,Kliem,994
1945,7405.0,,was,"Anneliese Kohlmann, who was born on March 23, 1921, in Hamburg.",994
1946,9658.0,,was,in charge for the first six weeks after the establishment of the camp.,996
1947,14101.0,,took,command.,996
1948,,3020.0,included,Those charged,996
1949,,10204.0,included,Those charged,996
1950,,3884.0,included,Those charged,996
1951,,12713.0,included,Those charged,996
1952,,16117.0,included,Those charged,996
1953,,9027.0,included,Those charged,996
1954,,12565.0,included,Those charged,996
1955,,8527.0,included,Those charged,996
1956,13153.0,,recalls,the following: “From the middle of the winter we were itinerant workers.,996
1957,1227.0,,decided,to house the prisoners in the Malereigebäude (paint buildings) in the shipyards.,997
1958,10884.0,,is,"a record of a dispute between Blohm and the Neuengamme commandant, Max Pauly, on the prisoners’ food supply.",997
1959,1227.0,,insisted,that the prisoners be fed by the factory kitchen.,997
1960,6861.0,,arranged,for the introduction of concentration camp inmates as laborers in the Hamburg shipyards in late summer 1944.,998
1961,16213.0,,arranged,for the introduction of concentration camp inmates as laborers in the Hamburg shipyards in late summer 1944.,998
1962,,7411.0,listed,Although various secondary sources have,998
1963,15994.0,,answered,"to and were administered by the Hamburg base, which was located at the Hamburg-Hammerbrook (Spaldingstrasse) subcamp, and fell under the leadership of SS-Obersturmbannführer Karl Wiedemann.",998
1964,7405.0,,was,"Anneliese Kohlmann, who was born on March 23, 1921, in Hamburg.",999
1965,5698.0,,had,"the following to say in her memoirs:
In February 1945 we were transferred to another part of Hamburg, the industrial area Tiefstack.",999
1966,14126.0,,had,"responsibility for the camp from August 1944 to December 3, 1944.",1000
1967,5836.0,,replaced,Steenbock as commander of Wandsbek.,1000
1968,253.0,,known,": Johanna Edith Anders, Anita Brennfeld, Helga Bramberger, Loni Gutzeit, Adolphine Horn, Hildegard Knoedler, Georgina Pehlcke, Maria Schulz, Mrs. Wilke, Emmi Wanschura, Ursula Krahl, and Annemarie van der Huelst.",1000
1969,1628.0,,known,": Johanna Edith Anders, Anita Brennfeld, Helga Bramberger, Loni Gutzeit, Adolphine Horn, Hildegard Knoedler, Georgina Pehlcke, Maria Schulz, Mrs. Wilke, Emmi Wanschura, Ursula Krahl, and Annemarie van der Huelst.",1000
1970,1527.0,,known,": Johanna Edith Anders, Anita Brennfeld, Helga Bramberger, Loni Gutzeit, Adolphine Horn, Hildegard Knoedler, Georgina Pehlcke, Maria Schulz, Mrs. Wilke, Emmi Wanschura, Ursula Krahl, and Annemarie van der Huelst.",1000
1971,5173.0,,known,": Johanna Edith Anders, Anita Brennfeld, Helga Bramberger, Loni Gutzeit, Adolphine Horn, Hildegard Knoedler, Georgina Pehlcke, Maria Schulz, Mrs. Wilke, Emmi Wanschura, Ursula Krahl, and Annemarie van der Huelst.",1000
1972,5966.0,,known,": Johanna Edith Anders, Anita Brennfeld, Helga Bramberger, Loni Gutzeit, Adolphine Horn, Hildegard Knoedler, Georgina Pehlcke, Maria Schulz, Mrs. Wilke, Emmi Wanschura, Ursula Krahl, and Annemarie van der Huelst.",1000
1973,7321.0,,known,": Johanna Edith Anders, Anita Brennfeld, Helga Bramberger, Loni Gutzeit, Adolphine Horn, Hildegard Knoedler, Georgina Pehlcke, Maria Schulz, Mrs. Wilke, Emmi Wanschura, Ursula Krahl, and Annemarie van der Huelst.",1000
1974,10921.0,,known,": Johanna Edith Anders, Anita Brennfeld, Helga Bramberger, Loni Gutzeit, Adolphine Horn, Hildegard Knoedler, Georgina Pehlcke, Maria Schulz, Mrs. Wilke, Emmi Wanschura, Ursula Krahl, and Annemarie van der Huelst.",1000
1975,13180.0,,known,": Johanna Edith Anders, Anita Brennfeld, Helga Bramberger, Loni Gutzeit, Adolphine Horn, Hildegard Knoedler, Georgina Pehlcke, Maria Schulz, Mrs. Wilke, Emmi Wanschura, Ursula Krahl, and Annemarie van der Huelst.",1000
1976,15676.0,,known,": Johanna Edith Anders, Anita Brennfeld, Helga Bramberger, Loni Gutzeit, Adolphine Horn, Hildegard Knoedler, Georgina Pehlcke, Maria Schulz, Mrs. Wilke, Emmi Wanschura, Ursula Krahl, and Annemarie van der Huelst.",1000
1977,7705.0,,known,": Johanna Edith Anders, Anita Brennfeld, Helga Bramberger, Loni Gutzeit, Adolphine Horn, Hildegard Knoedler, Georgina Pehlcke, Maria Schulz, Mrs. Wilke, Emmi Wanschura, Ursula Krahl, and Annemarie van der Huelst.",1000
1978,2819.0,,were,"against the two camp commanders, Steenbock and Hinz, one of the male guards, Hermann Ludwig Dreier, and the SS female wardens Anders, Bramberger, and Knoedler.",1000
1979,1553.0,,appointed,"to obtain sufficient supplies of the requisite raw materials, to procure additional labor, and to accelerate production.",1000
1980,6283.0,,,"Tanja Jaklic-Florjancic, a survivor, had the following to say about the production of the gas masks:
I was young and healthy and for that reason I was assigned to the heavy labor working at the presses.",1000
1981,,14738.0,die,The Senate Attorney for the General Plenipotentiary for Construction Management (Generalbevollmächtigter für,1001
1982,,6861.0,die,The Senate Attorney for the General Plenipotentiary for Construction Management (Generalbevollmächtigter für,1001
1983,16213.0,,arranged,with the SS-Business Administration Main Office (WVHA) for the use of concentration camp inmates in the Geilenberg Program.,1001
1984,10884.0,,confirmed,the next day the arrival of the women from Stutthof.,1002
1985,15031.0,,incarcerated,"in the camp on March 25, 1945.",1003
1986,1553.0,,appointed,"to obtain sufficient supplies of the requisite raw materials, to secure additional labor, and to accelerate production.",1003
1987,7959.0,,commented,"on the production as follows:
The rubber is cut in slabs, lined, and molded on the iron-mold.",1003
1988,10884.0,,arose,"with Max Pauly, and as punishment, he was transferred at the end of December 1944 to Salzgitter.",1003
1989,5812.0,,identified,.,1003
1990,10884.0,,appointed,SS-Obersturmbannführer Karl Wiedemann as the commandant of Misburg.,1004
1991,,15994.0,appointed,"Between the arrival of the transports on July 14 and 23, 1944, SS-Obersturmbannführer Max Pauly, the commandant of Neuengamme,",1004
1992,4228.0,,replaced,"by SS-Hauptscharführer Hans Gehrt, who oversaw Misburg until its evacuation in April 1945.",1004
1993,15994.0,,escaped,from a work detachment in June or July 1944.,1004
1994,4880.0,,succeeded,him.,1006
1995,7167.0,,replaced,Griem in July 1944.,1006
1996,9085.0,,took,over as roll-call leader.,1006
1997,704.0,,sketched,"several scenes of camp life and portraits of his fellow inmates, and the sketches survived the war.",1006
1998,9085.0,,tried,in 1964 and was given a 3.-years prison sentence.,1006
1999,10884.0,,received,"orders from the commander of Neuengamme, SS-Sturmbannführer Max Pauly, to take over the administration of a work commando that was to be sent to Hannover.",1007
2000,15963.0,,were,"camp elder (Lagerältester) Johann Heinrich Wexler, block elder (Blockältester) Hans Deckert, and inmates Emil Krause (nicknamed “Zigeuner”), and Ferdinand Grosse.",1007
2001,2528.0,,were,"camp elder (Lagerältester) Johann Heinrich Wexler, block elder (Blockältester) Hans Deckert, and inmates Emil Krause (nicknamed “Zigeuner”), and Ferdinand Grosse.",1007
2002,,7764.0,inmates,"Some of the most notorious Kapos were camp elder (Lagerältester) Johann Heinrich Wexler, block elder (Blockältester) Hans Deckert, and",1007
2003,,4963.0,inmates,"Some of the most notorious Kapos were camp elder (Lagerältester) Johann Heinrich Wexler, block elder (Blockältester) Hans Deckert, and",1007
2004,13686.0,,assigned,to one of the commandos sent to clean out demolished houses not far from the camp.,1007
2005,3378.0,,were,Leon Fajwlowicz and Dr. Ilja Margolis.,1007
2006,9321.0,,were,Leon Fajwlowicz and Dr. Ilja Margolis.,1007
2007,11738.0,,demanded,the labor.,308
2008,12270.0,,was,in command of the platoon.,308
2009,2614.0,,was,Volkssturm private Hermann Dettmer.,308
2010,13121.0,,began,"in 1949 against Dettmer and another Volkssturm member, Hermann Schröder, at the Hildesheim Local Court.",308
2011,13977.0,,applied,to the Building Plenipotentiary at Albert Speer’s Reich Ministry for permission to build three wooden barracks.,325
2012,3068.0,,has,the following to say about the work: “My section produced lightbulbs.,325
2013,5408.0,,commanded,by Peter Klaus Friedrich Hansen.,325
2014,15754.0,,was,the camp elder and responsible for camp order.,343
2015,3894.0,,transferred,from the Wehrmacht to the SS.,343
2016,15636.0,,displayed,much greater brutality.,343
2017,14669.0,,given,"to a French prisoner, Richard Tackx.",343
2018,6368.0,,stated,that there must have been other burial places because there were many corpses that they had to hastily bury.,343
2019,11008.0,,took,the prisoners in during the cold night and fed them.,343
2020,14088.0,,took,the prisoners in during the cold night and fed them.,343
2021,14669.0,,was,in charge of a group appointed by the French government to exhume the burial sites in Moorkaten.,343
2022,4879.0,,was,"SS-Untersturmführer Hans-Hermann Griem, an early joiner of the Nazi Party and SS, born in 1902 in Berlin.",398
2023,2963.0,,taken,"care of by Lager- und Verwaltungsführer SS-Oberscharführer Friedrich Otto Dörge, and the daily beatings on the work site were left to the Kapos, who were criminals and extremely brutal.",398
2024,9735.0,,scattered,", but all deaths in the camp are well documented due to the Lutheran pastor of the village, Johannes Meyer.",398
2025,6924.0,,supervised,the health of the Lütjenburg inmates.,445
2026,12474.0,,recalled,", “From November 16 to January 10, 1945 [when packages from the Danish Red Cross were distributed to Danish prisoners], we never had dry clothing.” The inmates first received straw to lie on in mid-December 1944, several weeks after they arrived in the camp.",1008
2027,,7603.0,Erich,Historians,1008
2028,,15657.0,Erich,Historians,1008
2029,13891.0,,stated,"that the commandant of Husum, Ladelund, and Dalum was SS-Obersturmführer Hans Griem—said to be particularly cruel.",1008
2030,4878.0,,stated,"that the commandant of Husum, Ladelund, and Dalum was SS-Obersturmführer Hans Griem—said to be particularly cruel.",1008
2031,5827.0,,marched,"out of the camp on March 15 or 16 and, together with Danish prisoners from Dalum, were sent to Neuengamme by cattle car.",1008
2032,985.0,,marched,"out of the camp on March 15 or 16 and, together with Danish prisoners from Dalum, were sent to Neuengamme by cattle car.",1008
2033,8500.0,,died,during the transportation of the ill inmates and the evacuation of the camp.,1008
2034,8292.0,,asserted,that there were other work commandos in Mölln at this time.,480
2035,8292.0,,asserted,that the 15 inmates had originally been part of the Breitenfelde-Neustadt commando and were transferred to Neustadt in Holstein for construction work.,513
2036,5224.0,,destroyed,in the Neuengamme concentration camp and the Reichswerke “Hermann Göring” (RWHG) before the end of the war.,638
2037,8505.0,,arrested,on suspicion of mistreating prisoners.,638
