Index,Designation,First Name,Alt First Name,Middle Name,Last Name,Alt Last Name,Title,Place,Organization
4016,Individual,,,,Fryszberg,,,,
4017,Individual,Gerhard,,,Fränk,,,,
4018,Individual,Samuel,,,Fränkl,,,,
4019,Individual,,,,Fröhlich,,,,
4020,Individual,Kurt,,,Fröse,,,,
4021,Individual,Johann,,,Frötsch,,,,
4022,Individual,Jerzy,,,Frąckiewicz,,,,
4023,Individual,Józef,,,Frąckiewicz,,,,
4024,Individual,Z.,,,Frąnczewski,,,,
4025,Individual,Heinrich,,,Frӧhlich,,,,
4026,Individual,,,,Fuchler,,,,
4027,Individual,,,,Fuchs,,,,
4028,Family,,,,Fuchs,,,,
4029,Individual,Albert,,,Fuchs,,,,
4030,Individual,Bernard,,,Fuchs,,,,
4031,Individual,Günther,,,Fuchs,,,,
4032,Individual,Hans,,,Fuchs,,,,
4033,Individual,Noach,,,Fuchs,,,,
4034,Individual,Paul,,,Fuchs,,,,
4035,Individual,Peter,,,Fuchs,,,,
4036,Individual,Stephane,,,Fuchs,,,,
4037,Individual,Wilhelm,,,Fuchs,,,,
4038,Individual,Zila,,,Fuchs,,,,
4039,Individual,Josef,,,Fuchsloch,,,,
4040,Individual,Gheorghe,,,Fuciu,,,,
4041,Individual,Hans,,Heinrich,Fuge,,,,
4042,Individual,,,,Fugmann,,Hauptmann d.R.,,
4043,Individual,,,,Fuhrer,,,,
4044,Individual,,,,Fuhrmann,,,,
4045,Individual,Karl,,,Fuhrmann,,,,
4046,Individual,Willi,,,Fuhrmann,,,,
4047,Individual,Gołda,,,Fuks,,,,
4048,Individual,Lejwa,,,Fuks,,,,
4049,Individual,Simon,,,Fuks,,,,
4050,Individual,Szlomo,,,Fuks,,,,
4051,Individual,Artur,,,Funck,,,,
4052,Individual,Shmuel,,,Fundiler,,,,
4053,Individual,Lazar,,,Fundo,,,,
4054,Individual,Paul,,,Funk,,,,
4055,Individual,,,,Funke,,,,
4056,Individual,Erich,,,Funke,,,,
4057,Individual,,,,Furbach,,,,
4058,Family,,,,Furman,,,,
4059,Individual,Jakob,,,Furman,,,,
4060,Individual,Mikhail,,,Furman,,,,
4061,Individual,Mordechaj/Mordko,,,Furman,,,,
4062,Individual,Hieronim,,,Furmanek,,,,
4063,Individual,J.,,,Furmann,,,,
4064,Individual,Ilia,,,Furmanov,,,,
4065,Individual,,,,Furstenberg,,,,
4066,Individual,Noma,,,Futerman,,,,
4067,Individual,Rose,,,Futter,,,,
4068,Individual,Yoel,,,Fyss,,,,
4069,Individual,,,,Fänger,,,,
4070,Individual,János,,,Fóthy,,,,
4071,Individual,Kálmán,,,Fördős,,,,
4072,Individual,Otto,,,Förschner,,,,
4073,Individual,,,,Förster,,Stabsarzt Dr.,,
4074,Individual,Helmut,,,Förster,,,,
4075,Individual,Günter,,,Försterling,,,,
4076,Individual,Martin,,,Förtsch,,,,
4077,Individual,Hermann,,,Fügmann,,,,
4078,Individual,Emil,,,Fügner,,,,
4079,Individual,Florian,,,Fürthner,,,,
4080,Individual,Mochi,,,Făgădău,,,,
4081,Individual,Zaharie,,,Fărtăi,,,,
4082,Individual,Henryk,,,Fąfara,,,,
4083,Individual,Povilas,,,Gabe,,,,
4084,Individual,,,,Gabel,,,,
4085,Individual,Franciszek,,,Gabriel,,,,
4086,Individual,Joseph/Josef,,,Gabriel,,,,
4087,Individual,Pierre,,Marius,Gabrielli,,,,
4088,Individual,Petŭr,,,Gabrovski,,,,
4089,Individual,Jozef,,,Gabčík,,,,
4090,Individual,Godel,,,Gad,,,,
4091,Individual,Giuseppe,,,Gaddi,,,,
4092,Individual,Hermann,,,Gadischke,,,,
4093,Individual,Nikola,,,Gadjić,,,,
4094,Individual,Jan,,,Gadomski,,,,
4095,Individual,Yan,,,Gadzhon,,,,
4096,Individual,,,,Gaede,,Oberleutnant Dr.,,
4097,Individual,Rizziello,,,Gaetano,,,,
4098,Individual,Mircea,,,Gagiu,,,,
4099,Individual,Mario,,,Gagliardi,,,,
4100,Individual,Hans,,,Gaier,,,,
4101,Individual,Jean,,,Gailhard,,,,
4102,Individual,,,,Gailke,,,,
4103,Family,,,,Gaishun,,,,
4104,Individual,N.,,,Gaishun,,,,
4105,Individual,Alberts,,,Gajevskis,,,,
4106,Individual,,,,Gajewski,,,,
4107,Individual,Joachim,,,Gajger,,,,
4108,Individual,Jakov,,,Galanter,,,,
4109,Individual,,,,Galatz,,,,
4110,Individual,Mendl,,,Galay,,,,
4111,Individual,Yankl,,,Galczyński,,,,
4112,Individual,,,,Galderani,,,,
4113,Individual,Piotr,,,Galecki,,,,
4114,Individual,Isaak,,,Galerkin,,,,
4115,Individual,Suzanne,,,Galerne,,,,
4116,Individual,,,,Galese,,,,
4117,Individual,C.,,F.,Galetski,,,,
4118,Individual,Abrasha,,,Galevich,,,,
4119,Individual,Franziska,,,Galfe,,,,
4120,Individual,,,,Galileo,,,,
4121,Individual,Vladimir,,,Galinin,,,,
4122,Individual,,,,Galitzky,,,,
4123,Individual,Edward,,,Galiński,,,,
4124,Individual,,,,Gall,,,,
4125,Individual,Karl,,,Gallasch,,,,
4126,Individual,B.,,M.,Galperin,,,,
4127,Individual,Dora,,,Galperin,,,,
4128,Individual,Nesse,,,Galperin,,,,
4129,Individual,Rachmiel,,,Galperin,,,,
4130,Individual,Wilhelm,,,Galsterer,,,,
4131,Individual,,,,Gamba,,,,
4132,Individual,Lucio,,,Gambassini,,,,
4133,Individual,Auguste,,,Gambet,,,,
4134,Individual,Maurice,,Gustave,Gamelin,,,,
4135,Individual,Jacob,,,Gamper,,,,
4136,Individual,Abram,,,Gamze,,,,
4137,Individual,Robert,,,Gamzon,,,,
4138,Individual,Maurice-Gustave,,,Gamélin,,,,
4139,Individual,,,,Gan,,,,
4140,Individual,Abraham,,,Gancwajch,,,,
4141,Individual,Antonio,,,Gandin,,,,
4142,Individual,G.,,,Gandziuk,,,,
4143,Individual,Anton,,Stefanov,Ganev,,,,
4144,Individual,Ion,,,Gangea,,,,
4145,Individual,,,,Ganglhoff,,,,
4146,Individual,Mitrofan,,,Ganko,,,,
4147,Individual,Eric,,,Gans,,,,
4148,Individual,,,,Gansevskii,,,,
4149,Individual,,,,Gansinger,,,,
4150,Individual,Yisroel,,,Gantovnik,,,,
4151,Individual,Anton,,,Ganz,,,,
4152,Individual,Sam,,,Ganz,,,,
4153,Individual,Kondrat,,,Ganzhin,,,,
4154,Individual,Georg,,,Garbe,,,,
4155,Individual,Yakov,,,Garber,,,,
4156,Individual,Willy,,,Garbrecht,,,,
4157,Individual,Piotr,,,Garczyński,,,,
4158,Individual,Antoni,,,Gardocki,,,,
4159,Individual,,,,Garelik,,,,
4160,Individual,Philip,,,Garen,,,,
4161,Individual,Abraham,,,Garfinkel,,,,
4162,Individual,Max,,,Garfinkel,,,,
4163,Individual,Meir,,,Garfinkel,,,,
4164,Individual,Mieczysław/Mendel,,,Garfinkel,,,,
4165,Individual,Dawid,,,Garfinkiel,,,,
4166,Individual,Mieczysław/Mendel,,,Garfinkiel,,,,
4167,Individual,Leib,,,Garfunkel,,,,
4168,Individual,Giuseppe,,,Garibaldi,,,,
4169,Individual,Guiseppe,,,Garibaldi,,,,
4170,Individual,Jean-Paul,,,Garin,,,,
4171,Individual,Klara,,,Garmel,,,,
4172,Individual,Jacques,,,Garnal,,,,
4173,Individual,E.,,,Garnies,,,,
4174,Individual,Frédéric,,,Garrec,,,,
4175,Individual,M.,,,Gartner,,,,
4176,Individual,Iosik,,,Gas,,,,
4177,Individual,,,,Gasha,,,,
4178,Individual,Ivan,,Stoyan,Gasharov,,,,
4179,Individual,Rashke,,,Gaskind,,,,
4180,Individual,Walter,,,Gass,,,,
4181,Individual,Morduch,,,Gassel,,,,
4182,Individual,Matthias,,,Gassner,,,,
4183,Family,,,,Gast,,,,
4184,Individual,Dominik,,,Gaszewski,,,,
4185,Individual,Karl,,David,Gatenio,,,,
4186,Individual,Hauptmann,,,Gattermann,,,,
4187,Individual,,,,Gatting,,Oberarzt Dr.,,
4188,Individual,Paul,,,Gatz,,,,
4189,Individual,Adolf,,,Gatzweiler,,,,
4190,Individual,Louis,,,Gaude,,,,
4191,Individual,Iakov,,,Gaukhman,,,,
4192,Individual,Hans,,,Gaul,,,,
4193,Individual,Charles,,de,Gaulle,,,,
4194,Individual,Pierre,,de,Gaulle,,,,
4195,Individual,Karl,,,Gauss,,,,
4196,Individual,,,,Gavenda,,,,
4197,Individual,James,,,Gavin,,,,
4198,Individual,Costas,,,Gavriilidis,,,,
4199,Individual,Dumitru,,,Gavrila,,,,
4200,Individual,,,,Gavrilchik,,,,
4201,Family,,,,Gavrilok,,,,
4202,Individual,Wincenty,,,Gawron,,,,
4203,Individual,Antoni,,,Gawrylkiewicz,,,,
4204,Individual,Erwin,,,Gay,,,,
4205,Individual,Marian,,,Gazinski,,,,
4206,Individual,,,,Gdala,,,,
4207,Individual,Czesław,,,Gdaniec,,,,
4208,Individual,Jan,,,Gdaniec,,,,
4209,Individual,Kazimierz,,,Gdula,,,,
4210,Individual,,,,Gebel,,,,
4211,Individual,Shmuel,,,Geberman,,,,
4212,Individual,Karl,,,Gebhard,,,,
4213,Individual,Johannes,,,Gebhardt,,,,
4214,Individual,Karl,,,Gebhardt,,,,
4215,Individual,E.,,D.,Gebin,,,,
4216,Individual,Stefan,,,Geck,,,,
4217,Individual,József,,,Gecse,,,,
4218,Individual,Jankiel,,,Gedalia,,,,
4219,Individual,Halina,,,Gedanken,,,,
4220,Individual,Antanas,,,Gedivilas,,,,
4221,Individual,,,,Geer,,,,
4222,Individual,,,,Geerdts,,,,
4223,Individual,,,,Geese,,,,
4224,Individual,Hans,,,Geffke,,,,
4225,Individual,Alfred,,,Geguns,,,,
4226,Individual,Rudolf,,,Gehring,,,,
4227,Individual,Herbert,,,Gehrke,,,,
4228,Individual,Hans,,,Gehrt,,,,
4229,Individual,Herbert,,,Gehrte,,,,
4230,Individual,,,,Gehrts,,,,
4231,Individual,Ludwig,,,Geiber,,,,
4232,Individual,Julijonas,,,Geiga,,,,
4233,Individual,Otto,,,Geigenmüller,,,,
4234,Individual,,,,Geiger,,,,
4235,Individual,Edmund,,,Geilenberg,,,,
4236,Individual,Herman,,,Geise,,,,
4237,Individual,,,,Geisel,,,,
4238,Individual,,,,Geisendorfer,,,,
4239,Individual,Wilhelm,,,Geisenhof,,,,
4240,Individual,Kopel,,,Geisler,,,,
4241,Individual,,,,Geiss,,,,
4242,Individual,Ludwig,,,Geiss,,,,
4243,Individual,Victor,,,Geissert,,,,
4244,Individual,Moszke,,,Geista,,,,
4245,Individual,,,,Geitel,,,,
4246,Individual,B.,,A.,Geker,,,,
4247,Individual,Nuta,,,Gekht,,,,
4248,Individual,,,,Gelb,,,,
4249,Individual,,,,Gelbard,,,,
4250,Individual,Berl,,,Gelbard,,,,
4251,Individual,Menachem,,,Gelbard,,,,
4252,Individual,Nathan,,,Gelbard,,,,
4253,Individual,Ina,,,Gelbardt,,,,
4254,Individual,Arthur,,,Gelbart,,,,
4255,Individual,Joseph,,,Gelber,,,,
4256,Family,,,,Gelberg,,,,
4257,Individual,Melvin/Mendel,,,Gelblat,,,,
4258,Individual,Rojza/Rosa,,,Gelblat,,,,
4259,Individual,Yitzhak,,,Gelbstein,,,,
4260,Individual,Yankl,,,Gelciński,,,,
4261,Individual,Józef,,,Gelcman,,,,
4262,Individual,Abrom,,,Geleris,,,,
4263,Individual,,,,Gelfand,,,,
4264,Individual,Borukh,,,Gelfand,,,,
4265,Individual,Galina,,,Gelfer,,,,
4266,Individual,Golda,,,Geller Lewinsohn Klein,,,,
4267,Individual,Berish,,,Geller,,,,
4268,Individual,Eliezer,,,Geller,,,,
4269,Individual,Yitzhak,,,Geller,,,,
4270,Individual,Salomon,,,Gelles,,,,
4271,Family,,,,Gelman,,,,
4272,Individual,Zeyde,,,Gelman,,,,
4273,Individual,Carlo,,,Geloso,,,,
4274,Individual,,,,Gel’shtein,,,,
4275,Individual,,,,Gemeinhard,,,,
4276,Individual,,,,Genchev,,,,
4277,Individual,Tsalie,,,Gendels,,,,
4278,Individual,,,,Gendreau,,,,
4279,Individual,,,,Genf,,,,
4280,Individual,Boma,,,Genikhovich,,,,
4281,Individual,Yakov,,,Genin,,,,
4282,Individual,Myra,,,Genn,,,,
4283,Individual,Sabina,,,Genn,,,,
4284,Individual,Grigorii,,,Genov,,,,
4285,Individual,,,,Gens,,,,
4286,Individual,Ephraim,,,Gens,,,,
4287,Individual,Jacob/Jakob,,,Gens,,,,
4288,Individual,Otto,,,Gent,,,,
4289,Individual,,,,Genth,,,,
4290,Individual,Wilhelm,,,Genth,,,,
4291,Individual,Friedrich,,,Genthe,,,,
4292,Individual,Walter,,,Gentz,,,,
4293,Individual,Karl,,,Genzel,,,,
4294,Individual,,,,Georg,,,,
4295,Individual,Enno,,,Georg,,,,
4296,Individual,Peter,,,Georg,,,,
4297,Individual,,,,Georges,,,,
4298,Individual,Christian,,,Georges,,,,
4299,Individual,Jacques,,,Georges,,,,
4300,Individual,Dumitru,,,Georgescu,,,,
4301,Individual,Ion,,,Georgescu,,,,
4302,Individual,Richard,,,Georgi,,,,
4303,Individual,,,,Georgini,,,,
4304,Individual,Fotios,,,Georgiou,,,,
4305,Individual,Jurgis,,,Gepneris,,,,
4306,Individual,,,,Gerasimov,,,,
4307,Individual,Carl,,,Gerber,,,,
4308,Individual,Miriam,,,Gerber,,,,
4309,Individual,Pinkus,,,Gerber,,,,
4310,Individual,Friedrich,,,Gercke,,,,
4311,Individual,Libe,,,Gercowski,,,,
4312,Individual,,,,Gerds,,,,
4313,Individual,Otto,,,Gerdtke,,,,
4314,Individual,Josef,,,Gergel,,,,
4315,Individual,Boris,,,Gergelikhes,,,,
4316,Individual,Andrei,,,Gergely,,,,
4317,Individual,Gyula,,,Gergely,,,,
4318,Individual,,,,Gerhard,,,,
4319,Individual,Michael/Karl,,,Gerhard,,,,
4320,Individual,Valentin,,,Gerhard,,,,
4321,Individual,Mathilde,,,Gerhardt,,,,
4322,Individual,Werner,,,Gerhardus,,,,
4323,Individual,Hermann,,,Gericke,,,,
4324,Individual,,,,Gering,,,,
4325,Individual,Wilhelm B. W.,,,Gerke,,,,
4326,Individual,Walter,,,Gerlach,,,,
4327,Individual,Wolf,,,Gerlach,,,,
4328,Individual,Fritz,,,Gerlich,,,,
4329,Individual,Richard,,,Gerlich,,,,
4330,Individual,Pierre-Marie,,,Gerlier,,,,
4331,Individual,Fritz,,,Gerloff,,,,
4332,Individual,Yuri,,,German,,,,
4333,Individual,Jean,,,Germaneau,,,,
4334,Individual,Guglielmo,,,Germoni,,,,
4335,Individual,Jean,,,Gernet,,,,
4336,Individual,Elizabeth,,,Gersen,,,,
4337,Individual,Shimon,,,Gershonowitz,,,,
4338,Individual,,,,Gershovich,,,,
4339,Individual,Issak,,Moiseyevich,Gershovich,,,,
4340,Individual,Mordekhai,,,Gershovich,,,,
4341,Individual,I.,,,Gershumet,,,,
4342,Individual,,,,Gershun,,,,
4343,Individual,,,,Gerstein,,,,
4344,Individual,Riva,,,Gerstein-Michnovski,,,,
4345,Individual,Jan,,,Gerstel,,,,
4346,Individual,Israel,,,Gersten,,,,
4347,Individual,Samuel,,,Gerstenfeld,,,,
4348,Individual,Hartmut,,,Gerstenhauer,,,,
4349,Individual,Pauline,,,Gerstl,,,,
4350,Individual,Georg,,,Gertler,,,,
4351,Individual,,,,Gertman,,,,
4352,Individual,Jehoschua,,,Gertner,,,,
4353,Individual,Sheina,,Sachar,Gertner,,,,
4354,Individual,Szaja,,,Gertner,,,,
4355,Individual,,,,Gertsmann,,,,
4356,Individual,Borukh,,,Gertsulin,,,,
4357,Individual,Bliuma,,,Gertsulina,,,,
4358,Individual,,,,Gertz,,,,
4359,Individual,Miksa,,,Gerö,,,,
4360,Individual,Anneliese,,,Gesch,,,,
4361,Individual,Willi,,,Gesell,,,,
4362,Individual,Yehuda,,,Gesik,,,,
4363,Individual,Drago,,,Gespaverić,,,,
4364,Individual,Gustav,,,Getroi,,,,
4365,Individual,,,,Getting,,,,
4366,Individual,Wilhelm,,,Geusendamm,,,,
4367,Individual,,,,Geuss,,,,
4368,Individual,Hans,,,Gewecke,,,,
4369,Individual,Abram,,,Gewer,,,,
4370,Individual,,,,Geyer,,,,
4371,Family,,,,Ghelbert,,,,
4372,Individual,Nahman,,,Ghelfman,,,,
4373,Individual,Petre,,,Gheorghe,,,,
4374,Individual,Teodor,,,Gheorghe,,,,
4375,Individual,Ştefan,,S.,Gheorghiade,,,,
4376,Individual,Idasia,,,Gherman,,,,
4377,Individual,Joe,,,Gherman,,,,
4378,Individual,Alexandru,,,Gherovici,,,,
4379,Individual,Iacov,,,Ghimpelmann,,,,
4380,Individual,Florin,,,Ghineraru,,,,
4381,Individual,Celso,,,Ghini,,,,
4382,Individual,Antoine,,Félix,Giacobbi,,,,
4383,Individual,Ruggero,,,Giannelli,,,,
4384,Individual,N.,,,Giannikos,,,,
4385,Individual,,,,Gibert,,Représentant général,,
4386,Individual,A.,,,Gibradze,,,,
4387,Individual,Wilhelm,,,Gideon,,,,
4388,Individual,Aleksandr,,,Gidronovich,,,,
4389,Individual,Konrad,,,Giela,,,,
4390,Individual,,,,Gieraths,,,,
4391,Individual,,,,Giering,,,,
4392,Individual,Fritz,,,Gierke,,,,
4393,Individual,Michał,,,Gierula,,,,
4394,Individual,August,,,Giese,,,,
4395,Individual,Hans,,,Giese,,,,
4396,Individual,Karl,,,Gieseler,,,,
4397,Individual,Hermann,,,Giesler,,,,
4398,Individual,Paul,,,Giesler,,,,
4399,Individual,Heinrich,,,Giesse,,,,
4400,Individual,Bernard,,,Giesselmann,,,,
4401,Individual,Ewald,,,Giessen,,,,
4402,Individual,Stanislaw,,,Gigala,,,,
4403,Individual,Vincenzo,,,Gigante,,,,
4404,Individual,Benjamino,,,Gigli,,,,
4405,Individual,Umberto,,,Giglio,,,,
4406,Individual,Asher,,,Gilberg,,,,
4407,Individual,Yoel,,,Gilberg,,,,
4408,Individual,Rubin,,,Gilbert,,,,
4409,Individual,Sam,,,Gilbert,,,,
4410,Individual,Samuel,,,Gilden,,,,
4411,Individual,Moshe,,,Gildenman,,,,
4412,Individual,Hirsh,,,Gilevich,,,,
4413,Individual,Ignacy,,,Gilewski,,,,
4414,Individual,Feibush,,,Gilinski,,,,
4415,Individual,Ele,,,Gilinsky,,,,
4416,Individual,Johannes,,,Gillbert,,,,
4417,Individual,Ernest,,,Gillen,,,,
4418,Individual,,,,Gilles,,,,
4419,Individual,,,,Gillet,,,,
4420,Individual,Karl,,,Gillner,,,,
4421,Individual,Nikolai/Kolia/Folya,,,Gilman,,,,
4422,Individual,Vera,,,Gilman,,,,
4423,Individual,,,,Gil’,,,,
4424,Individual,Moszko,,,Gimelfarb,,,,
4425,Individual,Szulim,,,Gimelfarb,,,,
4426,Individual,Moszko,,,Gimerfarb,,,,
4427,Individual,Szulim,,,Gimerfarb,,,,
4428,Family,,,,Gimpel,,,,
4429,Individual,Ján,,,Gindl,,,,
4430,Individual,B.D.,Skelly,,Ginn,,,,
4431,Individual,Berek,,,Ginsberg,,,,
4432,Individual,Meir,,,Ginsberg,,,,
4433,Individual,,,,Ginsburg,,,,
4434,Family,,,,Ginsburg,,,,
4435,Individual,R.,,O.,Ginsburg,,,,
4436,Individual,,,,Ginsher,,,,
4437,Individual,L.,,,Ginter,,,,
4438,Individual,Alter,,,Ginzberg,,,,
4439,Individual,Baruch,,,Ginzberg,,,,
4440,Individual,David,,,Ginzberg,,,,
4441,Individual,Nioma,,,Ginzberg,,,,
4442,Individual,,,,Ginzburg,,,,
4443,Individual,D.,,Kh.,Ginzburg,,,,
4444,Individual,Jehuda-Leyb,,,Ginzburg,,,,
4445,Individual,Maria,,Markovna,Ginzburg,,,,
4446,Individual,Fritz,,,Ginzel,,,,
4447,Individual,Raffaello,,,Giolli,,,,
4448,Individual,A.,,L.,Gips,,,,
4449,Individual,Germain,,,Girard,,,,
4450,Individual,Philip,,,Girard,,,,
4451,Individual,Yvonne,,,Girard,,,,
4452,Individual,Henri,,,Giraud,,,,
4453,Individual,Marie-Louise,,,Giraud,,,,
4454,Individual,Vincent,,,Giraudier,,,,
4455,Individual,,,,Giraudo,,,,
4456,Individual,Marcu,,,Gireman,,,,
4457,Family,,,,Girsh,,,,
4458,Individual,Genya,,,Girshon,,,,
4459,Individual,Yoel,,,Girshovich,,,,
4460,Individual,,,,Girtner,,,,
4461,Individual,Henry,,,Gitelman,,,,
4462,Individual,,,,Gitis,,,,
4463,Individual,,,,Gitlaber,,,,
4464,Individual,,,,Gitlina,,,,
4465,Individual,Leyzer,,,Gitrajer,,,,
4466,Individual,Natalie,,,Gitrajer,,,,
4467,Individual,,,,Gittelsohn,,,,
4468,Individual,Marcel,,,Gitton,,,,
4469,Individual,Gheorghe,,,Giugiuc,,,,
4470,Individual,Niculae,,,Giurcă,,,,
4471,Individual,Franco,,,Giuseppe,,,,
4472,Individual,Andrea,,,Giuseppini,,,,
4473,Individual,,,,Giustiniani-Bandini,,,,
4474,Individual,Marino,,,Giustino,,,,
4475,Individual,Dimitris,,,Gkontzios,,,,
4476,Individual,Apostolis,,,Gkrozos,,,,
4477,Individual,,,,Gladkikh,,,,
4478,Individual,Philip,,J.W.,Glaessner,,,,
4479,Individual,Tsilia,,Shaevna,Glakovskaia,,,,
4480,Family,,,,Glakovskii,,,,
4481,Individual,Boris,,,Glakovskii,,,,
4482,Individual,Semen,,Isaakovich,Glakovskii,,,,
4483,Individual,Eliezer,,,Glanz,,,,
4484,Individual,Mechel,,,Glanz,,,,
4485,Individual,Alexandre,,,Glasberg,,,,
4486,Individual,Vila,,,Glasberg,,,,
4487,Individual,,,,Glaser,,,,
4488,Individual,Itzhak,,Meir,Glaser,,,,
4489,Individual,Kurt,,,Glaser,,,,
4490,Individual,Akiba,,,Glasner,,,,
4491,Individual,Dragutin,,,Glasner,,,,
4492,Individual,Aharon,,,Glatstein,,,,
4493,Individual,,,,Glatt,,,,
4494,Individual,,,,Glatter,,,,
4495,Family,,,,Glatter,,,,
4496,Individual,Johann,,,Glatz,,,,
4497,Individual,Bernhard,,,Glaue,,,,
4498,Individual,Kalya,,,Glavatski,,,,
4499,Individual,Vanya,,,Glavatski,,,,
4500,Individual,Anneliese,,,Glaw,,,,
4501,Individual,,,,Glazer,,,,
4502,Individual,Moty,,,Glazer,,,,
4503,Individual,Yankel,,,Glazer,,,,
4504,Individual,Joseph,,,Glazman,,,,
4505,Individual,Dominik,,,Gleba,,,,
4506,Individual,Karl,,,Glehn,,,,
4507,Individual,Oliver,,C.,Gleich,,,,
4508,Individual,Wolf,,,Gleicher,,,,
4509,Individual,Günter,,,Gleising,,,,
4510,Individual,,,,Gleitsmann,,,,
4511,Individual,Jakub,,Mordka,Glejtman,,,,
4512,Individual,Heinrich,,,Gley,,,,
4513,Individual,I.,,O.,Glezerman,,,,
4514,Individual,Charna,,,Glibovskaya,,,,
4515,Individual,Myer,,,Glick,,,,
4516,Individual,,,,Glicksman,,,,
4517,Individual,Zvonko,,,Glika,,,,
4518,Individual,Izaokas,,,Glikas,,,,
4519,Individual,Abram,,Sucher,Gliklich,,,,
4520,Individual,Chaskiel,,,Gliklich,,,,
4521,Individual,Hildegard,,,Glimpel,,,,
4522,Individual,Bessie,,Kisis,Glinkiewicz,,,,
4523,Individual,Tadeusz,,,Glinksi,,,,
4524,Individual,Hermann,,,Glinz,,,,
4525,Individual,Witold,,,Gliwinski,,,,
4526,Individual,M.,,,Gliński,,,,
4527,Individual,Odilo,,,Globocnik,,,,
4528,Individual,Esriel,,,Glock,,,,
4529,Individual,Hermann,,,Glockmann,,,,
4530,Individual,Ion,,,Glogojanu,,,,
4531,Individual,,,,Glossat,,,,
4532,Individual,,,,Glot,,,,
4533,Individual,Gerda,,,Glowacki,,,,
4534,Family,,,,Glozman,,,,
4535,Individual,Nina,,,Glozman,,,,
4536,Individual,,,,Glueckson,,,,
4537,Individual,,,,Glunz,,,,
4538,Individual,Boris,,Semenovich,Glushkin,,,,
4539,Individual,Sophia,,,Glushkin,,,,
4540,Individual,Minya,,,Gluzman,,,,
4541,Individual,Semyon,,,Gluzman,,,,
4542,Individual,Edgar,,,Gläsche,,,,
4543,Individual,Max,,,Glöckner,,,,
4544,Individual,,,,Glück,,,,
4545,Individual,Irene,,,Glück,,,,
4546,Individual,Sándor,,,Glück,,,,
4547,Individual,Richard,,,Glücks,,,,
4548,Individual,,,,Glücksmann,,,,
4549,Individual,Jakub,,,Glücksmann,,,,
4550,Individual,Viktor,,Walter,Glückstein,,,,
4551,Individual,,,,Gnatiuk,,,,
4552,Individual,,,,Gnot,,,,
4553,Individual,Chaim,,,Goback,,,,
4554,Individual,Goldar,,,Gobulinik,,,,
4555,Individual,Józef,,,Godawa,,,,
4556,Individual,Eliezer,,,Godes,,,,
4557,Individual,Nesse,,,Godin,,,,
4558,Individual,Joseph,,,Goebbels,,,,
4559,Individual,Richard,,,Goebel,,,,
4560,Individual,,,,Goebel,,,,
4561,Individual,Gunther,,von,Goeckel,,,,
4562,Individual,,,,Goedde,,,,
4563,Individual,Friedrich,,,Goerdeler,,,,
4564,Individual,,,,Goergens,,,,
4565,Individual,Amon,,Leopold,Goeth,,,,
4566,Individual,Sam,,,Goetz,,,,
4567,Individual,,,,Goetze,,,,
4568,Individual,Rudolf,,,Goetze,,,,
4569,Individual,,,,Gofman,,,,
4570,Individual,Khaia,,,Gofshtein,,,,
4571,Individual,Octavian,,,Goga,,,,
4572,Individual,,,,Gogleaţă,,,,
4573,Individual,A.,,D.,Gogolyuk,,,,
4574,Individual,Chaja,,,Golberg,,,,
4575,Individual,Dudek,,,Gold,,,,
4576,Individual,Lejb,,,Gold,,,,
4577,Individual,Sara,,,Gold,,,,
4578,Individual,,,,Goldap,,,,
4579,Individual,Icek,,,Goldbard,,,,
4580,Individual,Mosze,,,Goldbaum,,,,
4581,Individual,,,,Goldberg,,,,
4582,Family,,,,Goldberg,,,,
4583,Individual,Abraham,,,Goldberg,,,,
4584,Individual,Abram,,,Goldberg,,,,
4585,Individual,Chaim,,,Goldberg,,,,
4586,Individual,Chil,,,Goldberg,,,,
4587,Individual,David,,,Goldberg,,,,
4588,Individual,Gute,,,Goldberg,,,,
4589,Individual,Henryk,,,Goldberg,,,,
4590,Individual,Hersz,,,Goldberg,,,,
4591,Individual,Herszko,,,Goldberg,,,,
4592,Individual,Herszl,,,Goldberg,,,,
4593,Individual,Israel,,,Goldberg,,,,
4594,Individual,Izaak,,,Goldberg,,,,
4595,Individual,Jacob,,,Goldberg,,,,
4596,Individual,Josef,,Boruch,Goldberg,,,,
4597,Individual,Josef,,Mendel,Goldberg,,,,
4598,Individual,Lejb,,,Goldberg,,,,
4599,Individual,Lejbusz,,,Goldberg,,,,
4600,Individual,Mendel,,,Goldberg,,,,
4601,Individual,Meyer,,,Goldberg,,,,
4602,Individual,Moszek-Josek,,,Goldberg,,,,
4603,Individual,Szlomo,,,Goldberg,,,,
4604,Individual,Szyja,,,Goldberg,,,,
4605,Individual,Z.,,,Goldberg,,,,
4606,Individual,Mosheh,,,Goldblat,,,,
4607,Individual,Wilhelm,,,Goldblat,,,,
4608,Individual,,,,Goldblum,,,,
4609,Individual,Hirsh,,,Goldbrener,,,,
4610,Individual,Jankiel,,Lejb,Goldcwajg,,,,
4611,Individual,Bernhard,,,Goldener,,,,
4612,Individual,,,,Goldentrester,,,,
4613,Individual,Olga,,,Goldfajn,,,,
4614,Individual,,,,Goldfarb,,,,
4615,Individual,Izrael,,,Goldfarb,,,,
4616,Individual,Moniek,,,Goldfarb,,,,
4617,Individual,Pesia,,,Goldfarb,,,,
